geometry,geometry_index,beta,mode_index,eigenvalue,dominant_q,q_contrast,mean_abs_xyz,field_anisotropy,boundary_ratio,score_q,score_iso
tet_1.10,1.1,5.0,11,9.602079783789925,X1+Y1+Z2,0.10618005615939204,0.0002577161152344896,0.8432691682447705,0.4273175083726662,2.7364311588778455e-05,0.00021732405413706147
tet_1.10,1.1,5.0,12,10.542946230205267,X1+Y1+Z1,0.2141447350543906,0.00015908768348931165,0.21105074783503025,0.45167936909465106,3.406778983123539e-05,3.3575574571761815e-05
tet_1.10,1.1,5.0,13,10.542946230205382,X1+Y2+Z2,0.21810514887799645,0.0001402472193122531,0.2110507478349731,0.4516793690947808,3.058864064782398e-05,2.9599280517626498e-05
tet_1.10,1.1,5.0,14,11.189790953549696,X1+Y2+Z2,0.15567679284636102,0.00011271946047849158,0.46433498130138856,0.48602765499128325,1.754780409866371e-05,5.2339588573582994e-05
tet_1.10,1.1,5.0,15,11.189790953550213,X1+Y1+Z2,0.13994821231152427,0.00017488812705400767,0.4643350301252303,0.4860276688680549,2.4475280735719097e-05,8.120668374416775e-05
tet_1.10,1.1,5.0,16,11.584306151511166,X1+Y2+Z2,0.2010287335925222,0.00014034251696615332,0.3508122111307106,0.510456746043714,2.8212878454892866e-05,4.923386869254551e-05
tet_1.10,1.1,5.0,17,11.584306151511173,X1+Y1+Z1,0.18972178979986154,0.0001603782570123841,0.35081221082058345,0.5104567444970675,3.0427249965371703e-05,5.62626509100662e-05
tet_1.10,1.1,5.0,18,12.695239152655333,X1+Y1+Z1,0.11513146957145769,0.0002410406576091533,0.34277059507089735,0.5095635790477415,2.7751365137012384e-05,8.26216496449699e-05
tet_1.20,1.2,0.0,2,0.6671777637767128,X1+Y2,3.45261498746119e-21,4.336808689942018e-18,0.43231573061612405,2.281658999972345,1.497333068064574e-38,1.874870617334639e-18
tet_1.20,1.2,0.0,3,0.9607359798384673,X1+Y2,1.7539240804642334e-21,3.327396389540004e-18,0.2885927753889351,2.383824133337041,5.8360006528639614e-39,9.602625588764719e-19
tet_1.20,1.2,0.0,4,0.9607359798384971,X1+Y2+Z2,1.815801001065565e-21,4.0742912194744626e-18,0.28859277538893496,2.3838241333370274,7.398102074954371e-39,1.1758110107709036e-18
tet_1.20,1.2,0.0,5,1.6279137436151947,Y1+Z1,3.4784721897594325e-21,6.3004192912213206e-18,0.3142375857932792,2.894649800160514,2.19158332883372e-38,1.979828547558791e-18
tet_1.20,1.2,0.0,6,1.6279137436151996,X1+Z1,1.1113035430597598e-21,3.0397816465612107e-18,0.3142375857932796,2.8946498001605128,3.378120113951504e-39,9.552136459541151e-19
tet_1.20,1.2,0.0,7,1.9214719596769718,Z1,1.5796594306777298e-21,4.079561646701823e-18,0.8964498990055965,2.996814933525202,6.444318028243703e-39,3.657122626172954e-18
tet_1.20,1.2,0.0,8,2.5886497234536856,Y1,0.15139921439940893,0.00011271220073669375,0.6944444444444419,3.507640600348677,1.7064538644763915e-05,7.82723616227037e-05
tet_1.20,1.2,0.0,9,2.64307178780255,X1+Y2,4.314863603676354e-21,6.416870635673467e-18,0.6046856956880429,2.2520205896150483,2.768792155536699e-38,3.880189884472384e-18
tet_1.20,1.2,0.0,10,3.603807767641006,Y1+Z1,4.815021021587883e-21,5.981181984878366e-18,0.4294907293297682,2.865011389803211,2.8799516991132074e-38,2.5688622129394797e-18
tet_1.20,1.2,0.0,11,3.6038077676410225,Z1,2.6034966431447106e-21,5.1318902830980546e-18,0.4294907293297677,2.865011389803225,1.3360859125032743e-38,2.2040993005281315e-18
tet_1.20,1.2,0.0,12,3.8060233744356546,X1+Z2,4.6364114967249e-21,5.159999228310642e-18,0.6988803326607462,2.348258040908277,2.3923879745231073e-38,3.606221977210935e-18
tet_1.20,1.2,0.0,13,3.8060233744357133,X1+Y1+Z2,2.9130240402409296e-16,1.5487428987322503e-15,0.6988803326607098,2.3482580409084584,4.5115252961594685e-31,1.0823859522719071e-15
tet_1.20,1.2,0.0,14,4.473201138212364,X1+Y1+Z2,2.9978602005245495e-13,4.871529672230115e-14,0.43850768161545545,2.859083707733606,1.4604164920053066e-26,2.1362031824905273e-14
tet_1.20,1.2,0.0,15,4.473201138212381,X1+Y1+Z2,3.0265889190936605e-10,1.5479641102884084e-12,0.438507681588661,2.8590837078676143,4.685051023353574e-22,6.787941531850243e-13
tet_1.20,1.2,0.0,16,4.564543747479474,Z1,0.41495568418199535,0.00021123997096642564,0.9713285736957128,3.4780021899913818,8.7655226678958e-05,0.000205183419706342
tet_1.20,1.2,0.0,17,4.766759354274111,X1+Y1+Z2,1.8853103412163298e-14,1.2117558224757203e-14,0.4804356868232228,2.9612488410955784,2.2845357831425747e-28,5.821707408331619e-15
tet_1.20,1.2,0.0,18,4.766759354274767,X1+Y1+Z2,2.704671881535473e-06,1.451537502501518e-10,0.4804356860400864,2.9612488351682473,3.925932668010082e-16,6.973704158272304e-11
tet_1.20,1.2,1.0,2,2.296696685892394,X1+Y1,0.11645267241249081,1.040652992679418e-05,0.3707514508962883,1.1313445793327095,1.2118682205157445e-06,3.858236069154587e-06
tet_1.20,1.2,1.0,3,2.696552523268207,Y1+Z1,0.11319145667414716,1.4193888331036288e-05,0.2836621828081452,1.2408350477991017,1.606626896060177e-06,4.026269346516815e-06
tet_1.20,1.2,1.0,4,2.6965525232682297,X1+Z2,0.10606102290111524,1.504580535799223e-05,0.2836621828077522,1.240835047797249,1.5957735066397363e-06,4.267925989948649e-06
tet_1.20,1.2,1.0,5,3.8193468087548963,Y1,0.10818178150061687,3.108817784024006e-05,0.257660028349172,1.6191527569787676,3.363174462365169e-06,8.010180783640355e-06
tet_1.20,1.2,1.0,6,3.8193468087554545,X1,0.11405426468789481,2.9607693989081923e-05,0.25766002816350636,1.6191527595584314,3.3768837670289417e-06,7.628719267083326e-06
tet_1.20,1.2,1.0,7,4.219202646130735,Z1,0.14823553645541548,2.8377109169837032e-05,0.7094255648293007,1.7286432254479158,4.206496000844683e-06,2.0131446701034365e-05
tet_1.20,1.2,1.0,8,4.435171056186219,X1+Y2+Z1,0.12163526112272814,2.217321226063152e-05,0.3916573514364413,1.4003675124488224,2.697044463251592e-06,8.684301586836967e-06
tet_1.20,1.2,1.0,9,5.341996931617426,Z1,0.09110346527533923,5.978119274100741e-05,0.7152190404276948,2.1069609346359326,5.44627381699873e-06,4.275664730784639e-05
tet_1.20,1.2,1.0,10,5.713395253305658,X1+Y2+Z2,0.1249843512406873,2.0091850227126274e-05,0.5905357708358616,1.5419129960371398,2.511166865862433e-06,1.1864956261394695e-05
tet_1.20,1.2,1.0,11,5.957821179048749,Y1+Z2,0.10992003048809489,6.414355307757176e-05,0.23802873190141316,1.888175690100437,7.050661309901421e-06,1.5268008598705393e-05
tet_1.20,1.2,1.0,12,6.836189538792337,X1+Y1,0.12294078080514681,7.619012131827236e-05,0.5031786211667703,1.9202307052251597,9.366873004507265e-06,3.8337240191457234e-05
tet_1.20,1.2,1.0,13,7.236045376168167,X1+Y2+Z1,0.10445186529263079,6.961349601147538e-05,0.39426282805371815,2.0297211736883902,7.271259507939717e-06,2.7446013808190513e-05
tet_1.20,1.2,1.0,14,7.480471301911258,Z1,0.14939303382480967,0.0001273758961992611,0.7555487494197993,2.3759838677500493,1.9029071569361657e-05,9.623869907957789e-05
tet_1.20,1.2,1.0,15,7.674919373967295,X1+Y1+Z2,0.10833455784692257,5.142777823887719e-05,0.42023390592929927,1.5180847351903635,5.571405616558347e-06,2.1611696122589182e-05
tet_1.20,1.2,1.0,16,8.358839661654846,X1+Y1,0.10022411307376591,0.00016123593114717005,0.39302294220363326,2.4080388828807346,1.6159728194847905e-05,6.336942004840321e-05
tet_1.20,1.2,1.0,17,8.974663909086198,X1+Y1+Z2,0.1274200676669257,0.00014934914478778735,0.43351227528232444,2.1892536422896107,1.9030078134857348e-05,6.4744687568423e-05
tet_1.20,1.2,1.0,18,9.197569496829797,X1+Y2+Z2,0.0913710018691951,0.00014991557893621543,0.20874285698954742,2.0058929129272585,1.3697936643202405e-05,3.129380625438763e-05
tet_1.20,1.2,5.0,2,4.139733429866271,X1+Y1+Z1,0.11755563917670035,8.420540573369093e-05,0.3334131794550542,0.1752992702885193,9.898820293157426e-06,2.8075192052972746e-05
tet_1.20,1.2,5.0,3,4.842678790630977,X1+Y2+Z2,0.20062038372993768,9.347658640837887e-05,0.30301245339355815,0.217742062997036,1.8753308635013645e-05,2.8324569782457813e-05
tet_1.20,1.2,5.0,4,4.842678790630984,X1+Y1+Z1,0.19866288050877887,9.851625659512612e-05,0.3030124533935581,0.2177420629970355,1.9571523312129737e-05,2.985165261003846e-05
tet_1.20,1.2,5.0,5,6.664776943843533,X1+Y1+Z2,0.12790857629238256,0.00015163958187812963,0.3295007058365113,0.28910121862001603,1.9396003027603733e-05,4.996534926159716e-05
tet_1.20,1.2,5.0,6,6.664776943843563,X1+Y2+Z2,0.12764794807316956,0.00015461477781263482,0.3295007058365109,0.2891012186200157,1.973625912957186e-05,5.094567842201848e-05
tet_1.20,1.2,5.0,7,7.101687094108211,X1+Y1+Z1,0.11581888683574654,6.749589387779386e-05,0.30266018477177237,0.2872300828242474,7.817299294909765e-06,2.042831971238903e-05
tet_1.20,1.2,5.0,8,7.367722304608232,X1+Y2+Z1,0.11015276073687481,0.0001455460086439155,0.6406705479603336,0.3315440113285325,1.6032294666360338e-05,9.32470411113368e-05
tet_1.20,1.2,5.0,9,8.955433474368022,X1+Y1+Z1,0.14141112419858443,9.514946608604279e-05,0.49780788326339726,0.39025415794619533,1.3455192966122392e-05,4.7366154305935366e-05
tet_1.20,1.2,5.0,10,8.955433474368055,X1+Y2+Z1,0.15036301104265898,6.44174190478814e-05,0.497807883263397,0.390254157946196,9.685997091636182e-06,3.206749902151707e-05
tet_1.20,1.2,5.0,11,9.189820457820858,X1+Y2+Z2,0.10701604615513324,0.00026628044503599534,0.7210656243238412,0.4029031669515117,2.8496280396181496e-05,0.00019200567534511027
tet_1.20,1.2,5.0,12,9.626730608085554,X1+Y2+Z1,0.194288410939039,0.00013726358318352398,0.21889755021101442,0.4010320311557435,2.666872345652547e-05,3.0046662092059194e-05
tet_1.20,1.2,5.0,13,9.626730608085564,X1+Y1+Z1,0.1922602139326667,0.0001453209058977447,0.2188975502110144,0.40103203115574404,2.7939428456789322e-05,3.181039029546167e-05
tet_1.20,1.2,5.0,14,10.777531627580624,X1+Y2+Z2,0.19553544552364632,0.0001032592346000719,0.5269189201400654,0.46161331361897523,2.0190840441955774e-05,5.440924438995956e-05
tet_1.20,1.2,5.0,15,10.777531627580634,X1+Y1+Z2,0.14871980119024344,0.00019590667945857768,0.5269189202660821,0.46161331358568786,2.913520242092042e-05,0.0001032269360132272
tet_1.20,1.2,5.0,16,11.094351082463755,X1+Y1+Z2,0.11579012711995738,0.00023998446950021082,0.29258749182263505,0.4295588134639502,2.7787832230244947e-05,7.021645400745234e-05
tet_1.20,1.2,5.0,17,11.48047698834532,X1+Y2+Z2,0.1436650785267511,0.00014004597685612888,0.5112113476774377,0.5040561062935724,2.0119716262391322e-05,7.159309256542489e-05
tet_1.20,1.2,5.0,18,11.480476988345531,X1+Y1+Z1,0.14501475085073298,0.00014893001111101177,0.5112113465221672,0.504056107611943,2.1597048455460266e-05,7.613471151762164e-05
tet_1.35,1.35,0.0,2,0.527152801008769,X1+Z1,1.046284011779901e-21,2.7225521220191555e-18,0.34158279949916176,2.16703022220825,2.8485627565060843e-39,9.299769756216865e-19
tet_1.35,1.35,0.0,3,0.9607359798384725,X1+Y2+Z2,2.447537379136386e-21,3.4056998797750684e-18,0.41090858334796326,2.325953762999615,8.335577757869775e-39,1.3994313129067022e-18
tet_1.35,1.35,0.0,4,0.9607359798384798,X1+Y2+Z1,1.8305170883119055e-21,3.504583133469348e-18,0.4109085833479624,2.3259537629996214,6.415199313225326e-39,1.440063290599053e-18
tet_1.35,1.35,0.0,5,1.4878887808472447,X1+Y2+Z1,2.7603222832237887e-21,4.387003234964495e-18,0.30878646601207566,2.7800210224035107,1.2109542786047342e-38,1.35464722530823e-18
tet_1.35,1.35,0.0,6,1.487888780847264,Y1,9.572890334358252e-22,2.965744692653057e-18,0.3087864660120757,2.7800210224035116,2.8390748702472734e-39,9.157818227384072e-19
tet_1.35,1.35,0.0,7,1.9214719596769596,X1+Z1,2.0030867762635705e-21,4.357639426126345e-18,0.8813916512976095,2.9389445631948754,8.728729910198456e-39,3.840787009553067e-18
tet_1.35,1.35,0.0,8,2.0883530175229734,X1+Y1+Z1,1.9603484189793124e-21,3.7425052768758894e-18,0.4777763521485734,2.140684968557014,7.336614302545384e-39,1.788080519082549e-18
tet_1.35,1.35,0.0,9,2.4486247606857043,Y1,0.15139921439941234,0.00011271220073669396,0.5486968449931383,3.393011822598773,1.7064538644764332e-05,6.184482893645726e-05
tet_1.35,1.35,0.0,10,3.0490889973614936,X1+Y1+Z1,2.086041091176862e-21,4.248466290702458e-18,0.15499126191582807,2.7536757687522706,8.86247525688507e-39,6.584751516028312e-19
tet_1.35,1.35,0.0,11,3.0490889973615003,Y1,2.0820306350596427e-21,4.251979908854032e-18,0.15499126191582754,2.7536757687522755,8.852752429892202e-39,6.590197317140318e-19
tet_1.35,1.35,0.0,12,3.8060233744356537,X1,1.173723960979922e-12,9.77415541724165e-14,0.5763650489179286,2.290387670600907,1.1472160411558232e-25,5.6334815651899205e-14
tet_1.35,1.35,0.0,13,3.8060233744356644,X1,3.2179372070932808e-15,5.1170753631346705e-15,0.5763650489220793,2.2903876705722164,1.6466427202531418e-29,2.949303392011081e-15
tet_1.35,1.35,0.0,14,4.009824977199968,Z1,0.4149556841819937,0.00021123997096642583,0.7674694903274778,3.366666568947535,8.765522667895771e-05,0.00016212023285439405
tet_1.35,1.35,0.0,15,4.333176175444433,X1,3.771047572482716e-12,1.5046477639259974e-13,0.34381410090931847,2.7444549298409484,5.6740982975946785e-25,5.1731911813943325e-14
tet_1.35,1.35,0.0,16,4.33317617544498,X1,3.1881406399239196e-06,1.383503421764376e-10,0.34381409690924764,2.7444549465300496,4.41080348440081e-16,4.756679795247729e-11
tet_1.35,1.35,0.0,17,4.623604600753238,X1+Z2,2.5313565548347464e-21,5.011423375044109e-18,0.5159912643617149,2.0979025980939654,1.2685699409469975e-38,2.5858506835408627e-18
tet_1.35,1.35,0.0,18,4.766759354274141,X1,3.221358661716032e-16,1.2315030843084656e-15,0.38867552358159246,2.9033784707655,3.967113127567085e-31,4.786551060859389e-16
tet_1.35,1.35,1.0,2,2.047047152747117,X1+Y1,0.10499585135576213,1.0729608697081237e-05,0.2992161585450788,1.0312604248662123,1.1265643998642341e-06,3.210472297032516e-06
tet_1.35,1.35,1.0,3,2.6462155844909665,X1+Z1,0.13308497045254403,1.3514855823780157e-05,0.4972846087819282,1.2012341477791189,1.7986241879781748e-06,6.720729791072679e-06
tet_1.35,1.35,1.0,4,2.6462155844909754,Y1+Z1,0.1313019944729579,1.328901606355233e-05,0.4972846087819301,1.2012341477791213,1.7448743137275968e-06,6.608423154260405e-06
tet_1.35,1.35,1.0,5,3.5696972756096335,X1+Y2,0.0903471099125629,3.0815561165914215e-05,0.1416083341441625,1.519068602523473,2.7840968916741565e-06,4.363740282422657e-06
tet_1.35,1.35,1.0,6,3.569697275609648,X1+Y1,0.09609316814255818,3.476005933082948e-05,0.1416083341441623,1.5190686025234739,3.3402042259226956e-06,4.922314096591008e-06
tet_1.35,1.35,1.0,7,3.763728913422157,X1+Y2+Z1,0.12155201221734083,2.186737797172855e-05,0.310111135551584,1.2779659001168193,2.6580237943807586e-06,6.781317414348434e-06
tet_1.35,1.35,1.0,8,4.168865707353496,Z1,0.14825234697214942,3.062522856199508e-05,0.8672109972240619,1.6890423254363796,4.540262010874276e-06,2.6558535001462578e-05
tet_1.35,1.35,1.0,9,5.092347398472163,Z1,0.09770447192630248,6.16371461061409e-05,0.5772198416964173,2.006876780180733,6.022224811344848e-06,3.5578183718005595e-05
tet_1.35,1.35,1.0,10,5.286379036284586,X1+Z2,0.1338976001435335,5.6331740643316615e-05,0.2959305509203313,1.7657740777740638,7.5426848840480425e-06,1.6670283042877904e-05
tet_1.35,1.35,1.0,11,5.286379036284652,Y1+Z2,0.1315374699268935,5.580616545146112e-05,0.29593055092033027,1.7657740777740767,7.34060180980681e-06,1.6514749286801992e-05
tet_1.35,1.35,1.0,12,5.6630583145283735,X1+Y2+Z1,0.17593183919236904,8.82567309593785e-06,0.7855571392847783,1.5023120960173688,1.5527168998789557e-06,6.933070509507571e-06
tet_1.35,1.35,1.0,13,5.66305831452844,X1+Y1+Z1,0.1269863529882632,3.888664694681418e-05,0.7855571392738457,1.5023120960234404,4.938073475718113e-06,3.0547683131491374e-05
tet_1.35,1.35,1.0,14,6.336095693231911,X1+Y1+Z1,0.10840358261243906,5.1573076889677306e-05,0.33037192460669373,1.399239092704344,5.590706301187805e-06,1.703829666993169e-05
tet_1.35,1.35,1.0,15,6.586540005647082,X1+Y1,0.11084226957825778,7.852147718086942e-05,0.40377223128162254,1.8201465507294097,8.703498741364945e-06,3.170479204484865e-05
tet_1.35,1.35,1.0,16,6.586540005647346,X1+Y2,0.1607302477368287,1.6316023862798376e-05,0.40377222819751085,1.8201465461903152,2.622478557547592e-06,6.587957310405858e-06
tet_1.35,1.35,1.0,17,6.809029159147135,Z1,0.14932131432801488,0.00012561900522695626,0.5982374128515359,2.253582255431337,1.875759496506688e-05,7.514998869195788e-05
tet_1.35,1.35,1.0,18,7.185708437390904,X1+Z1,0.10930941633678831,7.504089477670228e-05,0.4354271462414997,1.9901202736806913,8.202676409431672e-06,3.2674842664028134e-05
tet_1.35,1.35,5.0,2,3.671202844041496,X1+Y2+Z1,0.11857783703551897,8.766696250463124e-05,0.2693351119016114,0.14955903485376731,1.0395358793273115e-05,2.3611791156259227e-05
tet_1.35,1.35,5.0,3,4.724560789830628,X1+Y1+Z2,0.14474495032118959,8.769626093006282e-05,0.4373187866935191,0.21106842932562986,1.2693590931676022e-05,3.8351222427493334e-05
tet_1.35,1.35,5.0,4,4.724560789830653,X1+Y2+Z1,0.1444829259894647,8.896437419507134e-05,0.43731878669356,0.21106842932638467,1.2853833092525535e-05,3.8905792181940455e-05
tet_1.35,1.35,5.0,5,6.0621054312973675,X1+Y1+Z2,0.11491954279024416,6.444157712991111e-05,0.24442781378937486,0.2328215964909548,7.405596580451639e-06,1.575131381500355e-05
tet_1.35,1.35,5.0,6,6.196246358018794,X1+Y1+Z1,0.1677550382651789,0.0001734885088484271,0.23457677282551218,0.26336098318741796,2.9103571440436713e-05,4.069637452797434e-05
tet_1.35,1.35,5.0,7,6.19624635801956,X1+Y2+Z2,0.16812043467888238,0.0001728791859581665,0.23457677274329622,0.26336097996487345,2.906452389021829e-05,4.055344151655487e-05
tet_1.35,1.35,5.0,8,7.249604303807921,X1+Y1+Z1,0.11016282685912351,0.00014913025564115492,0.7930126151509229,0.32487037765842813,1.6428610531653377e-05,0.00011826217402411794
tet_1.35,1.35,5.0,9,8.58714894527465,X1+Y2+Z1,0.16422425185835904,0.00012731045160224594,0.2115081332028503,0.3466235448237696,2.0907463668128667e-05,2.692719595560286e-05
tet_1.35,1.35,5.0,10,8.72128987199612,X1+Y2+Z2,0.10794384819783276,0.00027722683107204277,0.5824853442599041,0.3771629315193946,2.992493096960681e-05,0.0001614805661350811
tet_1.35,1.35,5.0,11,8.837315473567713,X1+Y1+Z1,0.12840237379968245,8.618115236837364e-05,0.43138131956691733,0.38358052427677036,1.10658645408913e-05,3.717693923046658e-05
tet_1.35,1.35,5.0,12,9.281954759521742,X1+Y1+Z2,0.11665549598184373,0.00023836105862598672,0.2361837579485837,0.3412869069398671,2.780612751677181e-05,5.6297010574888214e-05
tet_1.35,1.35,5.0,13,10.309001041755911,X1+Y1+Z1,0.12612147730067041,0.0001606799007539033,0.2744642450940925,0.4358730781377353,2.026518645560739e-05,4.4100887662213774e-05
tet_1.35,1.35,5.0,14,11.112192459251961,X1+Y2+Z1,0.1046231670127985,0.00020378183191061098,0.5286188579587936,0.4604254931559151,2.1320300634157884e-05,0.00010772291925733801
tet_1.35,1.35,5.0,15,11.362358987545027,X1+Y1+Z1,0.1256786762640188,0.00014366487056690155,0.6934827862165073,0.4973824726081773,1.8055610758489782e-05,9.962911472216878e-05
tet_1.35,1.35,5.0,16,11.806998273499032,X1+Y1+Z1,0.20521106135250733,0.000529240808387073,0.15448937958918305,0.4550888552691724,0.00010860606800017022,8.176208414099661e-05
tet_1.35,1.35,5.0,17,12.699903629011741,X1+Y2+Z1,0.1927253187724283,7.723342627564358e-05,0.3992563316977279,0.5191356397773915,1.4884836698860248e-05,3.083593445926036e-05
tet_1.35,1.35,5.0,18,12.834044555733172,X1+Y2+Z1,0.1697465098740691,0.00027534851252025884,0.3987082470087271,0.549675025445095,4.673944899933036e-05,0.00010978372274341294
tet_1.50,1.5,0.0,2,0.42699376881708273,X1,1.742129647692663e-21,4.2564974179060545e-18,0.27668206759431907,2.075327199995068,7.415370347061404e-39,1.1776965062961276e-18
tet_1.50,1.5,0.0,3,0.960735979838435,Y1+Z2,2.9773437033115306e-21,4.917057630401853e-18,0.13851203310931426,2.2796574667287097,1.4639770574696872e-38,6.810716493026278e-19
tet_1.50,1.5,0.0,4,0.9607359798384598,Y1+Z1,4.122282001682043e-21,5.0447086327121396e-18,0.1385120331093146,2.27965746672871,2.0795711600359281e-38,6.98752849161069e-19
tet_1.50,1.5,0.0,5,1.3877297486555786,X1+Y2,4.037067839954156e-21,4.4231433073806784e-18,0.17588682171594594,2.6883180001960034,1.7856529597734995e-38,7.779726183293449e-19
tet_1.50,1.5,0.0,6,1.3877297486555935,X1+Y1+Z1,8.086778488993385e-22,2.6783809223993756e-18,0.175886821715946,2.688318000196003,2.1659473228589532e-39,4.7109190778545e-19
tet_1.50,1.5,0.0,7,1.6915659441936142,X1+Y2,1.439698461113105e-21,4.521524615624733e-18,0.3869988452403451,2.051616471708734,6.509632030999952e-39,1.749824804972567e-18
tet_1.50,1.5,0.0,8,1.9214719596769259,X1+Y1,3.4661345041103404e-21,6.0235963754223596e-18,0.713927237551066,2.8926482669296454,2.0878595235685424e-38,4.300409520427899e-18
tet_1.50,1.5,0.0,9,2.3484657284940575,Y1,0.15139921439941406,0.00011271220073669353,0.4444444444444408,3.3013088003969426,1.706453864476446e-05,5.009431143853005e-05
tet_1.50,1.5,0.0,10,2.652301924032091,X1+Z1,3.113543641966501e-21,4.589789196855302e-18,0.25955404321676917,2.6646072719096834,1.429050897183536e-38,1.1912983435564415e-18
tet_1.50,1.5,0.0,11,2.6523019240321206,Y1,1.5541365095855009e-21,3.2234936813434766e-18,0.2595540432167698,2.664607271909672,5.009749218594067e-39,8.36670818276409e-19
tet_1.50,1.5,0.0,12,3.6130379038705898,Z1,0.41495568418199824,0.00021123997096642583,0.6216502871652452,3.2775980721106164,8.765522667895867e-05,0.00013131738861205667
tet_1.50,1.5,0.0,13,3.7451197266100893,Y1+Z1,6.1007216412196064e-21,6.633711070170568e-18,0.41795292413298163,2.0131123382916396,4.0470424687387657e-38,2.7725789396311196e-18
tet_1.50,1.5,0.0,14,3.8060233744356533,X1+Y1+Z2,1.1237948675708887e-16,8.672608469529084e-16,0.46331638399744846,2.244091374299245,9.746232886508605e-32,4.0181615959278605e-16
tet_1.50,1.5,0.0,15,3.806023374435657,X1+Y1+Z2,9.113386837556933e-18,2.489789977840925e-16,0.46331638399745173,2.2440913742992086,2.2690419212336656e-33,1.153560489446353e-16
tet_1.50,1.5,0.0,16,4.233017143252754,X1+Y1+Z2,7.808244998828663e-17,7.234921252631789e-16,0.276846711052951,2.6527519077665067,5.649203768778137e-32,2.0029641535182072e-16
tet_1.50,1.5,0.0,17,4.2330171432529085,X1+Y1+Z2,1.3882669219086667e-06,9.619554215308129e-11,0.2768467110580794,2.652751907689562,1.3354508920619357e-16,2.6631419463529392e-11
tet_1.50,1.5,0.0,18,4.705855706448563,X1+Y1+Z2,1.1807311532817294e-15,2.8016346315929686e-15,0.4011861995918455,2.626103138491585,3.3079772896347985e-30,1.1239771504936832e-15
tet_1.50,1.5,1.0,2,1.8601265866324477,X1+Y2,0.09458182418894426,1.1033788420732313e-05,0.2473569685692368,0.953714971205807,1.0435958365477127e-06,2.7292844555866918e-06
tet_1.50,1.5,1.0,3,2.6069613935292386,X1+Y1+Z2,0.1059710656266602,1.8122737632986085e-05,0.21765058235642556,1.1715743189035426,1.920485819039913e-06,3.944424399712131e-06
tet_1.50,1.5,1.0,4,2.606961393529243,X1+Y2+Z2,0.10035869130902704,1.6587967085606988e-05,0.21765058235642532,1.1715743189035457,1.6647466681887327e-06,3.6103806962915763e-06
tet_1.50,1.5,1.0,5,3.2730622948110404,X1+Y2+Z2,0.12145357482966186,2.155861861364361e-05,0.25208782565053367,1.1797179341806348,2.6183712990163053e-06,5.43466529034254e-06
tet_1.50,1.5,1.0,6,3.3827767094949457,X1,0.0808666848283947,3.400010914912379e-05,0.15263181696924463,1.4415231488675881,2.7494761106932122e-06,5.1894984365834014e-06
tet_1.50,1.5,1.0,7,3.382776709494981,Y1,0.08639865504129753,3.1872375729611767e-05,0.15263181696924477,1.4415231488675881,2.7537303960093505e-06,4.864738618737103e-06
tet_1.50,1.5,1.0,8,4.129611516391701,Z1,0.14826750838265004,3.267525252648833e-05,0.9644515619932721,1.6593824965653197,4.844678277876315e-06,3.151369833769628e-05
tet_1.50,1.5,1.0,9,4.795712417673531,X1+Y1+Z2,0.10858335117160343,6.922182792228991e-05,0.12617395590939273,1.6675261118424107,7.516338050026309e-06,8.733991864234577e-06
tet_1.50,1.5,1.0,10,4.7957124176735375,X1+Y2+Z1,0.10277585521922347,6.281634571084575e-05,0.1261739559093929,1.66752611184241,6.456003652178572e-06,7.925786834109433e-06
tet_1.50,1.5,1.0,11,4.905426832357409,Z1,0.10352250477230815,6.338453229687491e-05,0.4771779403034147,1.9293313265293641,6.5617255471937535e-06,3.024570056851804e-05
tet_1.50,1.5,1.0,12,5.368279531192843,X1+Y2+Z1,0.10850177929483629,5.1700941480151255e-05,0.26660540331578403,1.3023126076428326,5.609644141814618e-06,1.3783750355121473e-05
tet_1.50,1.5,1.0,13,5.6238041235665905,X1+Y2+Z2,0.12837586681503851,1.9406993088151362e-05,0.5347574536933951,1.4726522671507958,2.4913895599648924e-06,1.037803420766514e-05
tet_1.50,1.5,1.0,14,5.623804123566652,X1+Y1+Z2,0.1255783268224036,3.695352305817653e-05,0.5347574536934925,1.47265226715066,4.64056159583892e-06,1.976117189559424e-05
tet_1.50,1.5,1.0,15,6.318362540536051,Z1,0.14923647142353505,0.00012384531093825518,0.48630426753397915,2.155334289504187,1.8482237206775733e-05,6.022650322334608e-05
tet_1.50,1.5,1.0,16,6.399619439532328,X1+Y2,0.0969828884678996,5.011341061331533e-05,0.24995283513949693,1.742601096892702,4.860143312257217e-06,1.2525989061307921e-05
tet_1.50,1.5,1.0,17,6.399619439532402,X1+Y1,0.09723578547068724,6.343406874818689e-05,0.24995285946436388,1.7426011523417113,6.168061500331526e-06,1.5855526871068353e-05
tet_1.50,1.5,1.0,18,6.890929654055291,X1+Y1+Z2,0.09872913217724288,0.0001673766466397533,0.12674453353995033,1.7901207853044803,1.652495106947988e-05,2.1214075003836628e-05
tet_1.50,1.5,5.0,2,3.326036062385416,X1+Y1+Z1,0.11930962577994579,9.055677837229139e-05,0.22218875489798362,0.13219318830547894,1.0804295339435574e-05,2.0120697834112077e-05
tet_1.50,1.5,5.0,3,4.637484228767254,X1+Y2+Z1,0.22767633496365558,9.555938709541334e-05,0.2293005046478048,0.2066099259985981,2.1756611025256955e-05,2.1911815684813206e-05
